Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2019-07-10T11:33:38Z,0.825,27.2095,0.9735,0.8949,26.631,27.802108,7.1156,89.617,5.855,275.6472,195.91,1.311790011617272,0.176,0
2019-07-10T11:33:38Z,0.867,27.2053,0.9817,0.8701,26.651,27.822213,7.1248,89.728,5.855,275.8166,193.11,1.3129427683558106,0.156,0
2019-07-10T11:33:38Z,0.896,27.2,1.0069,0.8706,26.67,27.840659,7.1316,89.81,5.853,276.2498,190.39,1.3140741246605185,0.14,0
2019-07-10T11:33:38Z,0.919,27.196,1.0263,0.8672,26.666,27.834797,7.1422,89.939,5.849,276.5825,186.37,1.313975350352315,0.131,0
2019-07-10T11:33:38Z,0.943,27.1924,1.0338,0.8617,26.649,27.814779,7.1561,90.109,5.846,276.5704,180.56,1.3131902147459549,0.132,0
2019-07-10T11:33:38Z,0.973,27.1898,1.0196,0.8699,26.626,27.788958,7.1588,90.136,5.843,276.5338,173.23,1.312065955437806,0.142,0
2019-07-10T11:33:38Z,1.014,27.1873,0.985,0.8687,26.617,27.776365,7.1508,90.026,5.84,276.655,164.81,1.3116660404349025,0.155,0
2019-07-10T11:33:38Z,1.063,27.1844,0.9719,0.8463,26.633,27.789402,7.1448,89.941,5.838,276.7456,157.18,1.3125758151383058,0.165,0
2019-07-10T11:33:38Z,1.111,27.1814,0.9814,0.8291,26.664,27.819688,7.1392,89.864,5.838,276.7698,151.44,1.3142680183905504,0.169,0
2019-07-10T11:33:38Z,1.157,27.177,0.9872,0.8239,26.671,27.825332,7.1327,89.775,5.839,276.7757,146.22,1.3147515270690384,0.164,0
2019-07-10T11:33:38Z,1.201,27.1711,0.9821,0.8162,26.642,27.794196,7.1334,89.78,5.841,276.817,141.62,1.3134049830974595,0.153,0
2019-07-10T11:33:38Z,1.24,27.1651,0.9717,0.8345,26.611,27.76045,7.1404,89.865,5.842,276.9246,138.73,1.311957090056431,0.138,0
2019-07-10T11:33:38Z,1.271,27.1603,0.9653,0.8817,26.587,27.73452,7.152,90.01,5.843,277.0442,136.48,1.3108402158181338,0.124,0
2019-07-10T11:33:38Z,1.298,27.1567,0.9653,0.8953,26.587,27.734459,7.1643,90.163,5.844,277.1443,134.21,1.3109380649204514,0.111,0
2019-07-10T11:33:38Z,1.323,27.1541,0.9631,0.8678,26.612,27.759708,7.1721,90.259,5.842,277.1875,132.73,1.312308331247633,0.101,0
2019-07-10T11:33:38Z,1.346,27.1521,0.9558,0.8437,26.638,27.786027,7.176,90.306,5.839,277.1365,131.79,1.313714488696114,0.096,0
2019-07-10T11:33:38Z,1.369,27.1515,0.9558,0.8336,26.651,27.798905,7.1781,90.33,5.836,277.1301,130.77,1.3144065619696592,0.094,0
2019-07-10T11:33:38Z,1.392,27.151,0.9627,0.8435,26.641,27.788525,7.1809,90.364,5.833,277.2831,129.95,1.3138999777659113,0.094,0
2019-07-10T11:33:38Z,1.416,27.1495,0.9782,0.8648,26.64,27.7874,7.1872,90.444,5.83,277.4375,129.25,1.3138886976912652,0.094,0
2019-07-10T11:33:38Z,1.441,27.1478,1.0042,0.8946,26.638,27.785303,7.1977,90.577,5.825,277.4488,128.24,1.313830859759105,0.093,0
2019-07-10T11:33:38Z,1.466,27.1463,1.0168,0.9095,26.617,27.763178,7.2098,90.731,5.82,277.3336,127.29,1.3127795629495411,0.088,0
2019-07-10T11:33:38Z,1.49,27.1461,1.0179,0.8815,26.627,27.773664,7.2215,90.878,5.822,277.3348,126.33,1.3133047265179771,0.083,0
2019-07-10T11:33:38Z,1.512,27.1466,1.018,0.8502,26.638,27.785198,7.2305,90.989,5.829,277.5493,124.98,1.3138627721745393,0.08,0
2019-07-10T11:33:38Z,1.53,27.1472,1.018,0.8258,26.63,27.775743,7.2355,91.051,5.837,277.6901,123.71,1.3134301232597487,0.082,0
2019-07-10T11:33:38Z,1.543,27.1476,1.0273,0.8171,26.64,27.786229,7.2349,91.041,5.843,277.661,122.54,1.3139390816731678,0.087,0
2019-07-10T11:33:38Z,1.559,27.1473,1.0347,0.8432,26.64,27.785103,7.2279,90.95,5.848,277.6274,120.75,1.3139471326313723,0.095,0
2019-07-10T11:33:38Z,1.586,27.1468,1.0458,0.8466,26.62,27.76212,7.217,90.808,5.85,277.6278,118.27,1.3129204661843936,0.102,0
2019-07-10T11:33:38Z,1.622,27.1461,1.0667,0.8246,26.621,27.762119,7.2039,90.639,5.851,277.5798,115.94,1.3129910978331867,0.106,0
2019-07-10T11:33:38Z,1.658,27.1447,1.0791,0.8396,26.644,27.785084,7.1919,90.485,5.853,277.4779,114.07,1.3142249235315606,0.104,0
2019-07-10T11:33:38Z,1.688,27.1427,1.0833,0.8644,26.645,27.78601,7.1863,90.413,5.856,277.4277,112.07,1.3143312466853145,0.094,0
2019-07-10T11:33:38Z,1.711,27.1397,1.0743,0.8614,26.634,27.773321,7.1866,90.416,5.86,277.4888,110.45,1.3138409324928437,0.079,0
2019-07-10T11:33:38Z,1.726,27.1369,1.0567,0.8374,26.619,27.758554,7.1883,90.436,5.863,277.6153,109.53,1.3131371582337172,0.064,0
2019-07-10T11:33:38Z,1.735,27.1349,1.0432,0.8358,26.596,27.734339,7.1908,90.47,5.865,277.7522,108.6,1.3119955162219004,0.054,0
2019-07-10T11:33:38Z,1.741,27.1338,1.0336,0.8753,26.596,27.73432,7.1961,90.536,5.865,277.8531,107.91,1.312025487831353,0.054,0
2019-07-10T11:33:38Z,1.749,27.1333,1.0354,0.954,26.619,27.758324000000002,7.2023,90.613,5.861,277.8883,107.56,1.3132353017890737,0.063,0
2019-07-10T11:33:38Z,1.762,27.133,1.0386,1.0665,26.632,27.770794,7.2084,90.687,5.858,277.9197,106.93,1.313919539623389,0.078,0
2019-07-10T11:33:38Z,1.784,27.1336,1.0289,1.1205,26.621,27.7582,7.2155,90.772,5.858,277.9755,106.23,1.3133307374840104,0.094,0
2019-07-10T11:33:38Z,1.816,27.1343,1.0224,1.1153,26.598,27.732938,7.2217,90.845,5.857,277.9609,105.67,1.3121149354676667,0.109,0
2019-07-10T11:33:38Z,1.853,27.1342,1.0294,1.1023,26.587,27.719126,7.2251,90.882,5.856,278.0006,105.22,1.3115451033408898,0.12,0
2019-07-10T11:33:38Z,1.887,27.1328,1.0442,1.0284,26.587,27.718087,7.2276,90.91,5.856,278.112,105.13,1.3115828893495143,0.125,0
2019-07-10T11:33:38Z,1.918,27.1296,1.0623,0.91,26.59,27.720365,7.23,90.935,5.857,278.1023,105.13,1.311825912733479,0.124,0
2019-07-10T11:33:38Z,1.949,27.1256,1.0748,0.8513,26.617,27.746666,7.2304,90.937,5.858,278.0556,104.97,1.3133392546490648,0.117,0
2019-07-10T11:33:38Z,1.981,27.1223,1.0834,0.8763,26.652,27.782321,7.2295,90.923,5.861,278.0636,104.77,1.3152499772771058,0.108,0
2019-07-10T11:33:38Z,2.009,27.1196,1.0793,0.949,26.642,27.770797,7.2287,90.911,5.863,278.1133,104.5,1.3148032224665491,0.098,0
2019-07-10T11:33:38Z,2.032,27.1172,1.0508,1.0097,26.608,27.734217,7.2271,90.889,5.864,278.1401,104.24,1.3130995887894532,0.086,0
2019-07-10T11:33:38Z,2.052,27.115,1.0253,1.0524,26.595,27.720696,7.2236,90.844,5.866,278.13,104.01,1.3124831226331726,0.073,0
2019-07-10T11:33:38Z,2.069,27.1128,1.0224,1.1057,26.608,27.734207,7.2203,90.802,5.869,278.0764,103.66,1.3132194263655836,0.061,0
2019-07-10T11:33:38Z,2.083,27.1113,1.0245,1.0646,26.643,27.770684,7.22,90.799,5.873,277.9226,103.34,1.315081548261768,0.053,0
2019-07-10T11:33:38Z,2.092,27.1103,1.0246,0.9489,26.652,27.781074,7.2225,90.832,5.874,277.9053,103.12,1.3155771974196517,0.05,0
2019-07-10T11:33:38Z,2.099,27.1098,1.0236,0.8859,26.607,27.732949,7.2243,90.852,5.874,278.039,102.75,1.3132490561115793,0.053,0
2019-07-10T11:33:38Z,2.108,27.1098,1.0126,0.8595,26.574,27.69635,7.2229,90.829,5.874,278.076,101.94,1.311531843229059,0.061,0
2019-07-10T11:33:38Z,2.123,27.1099,0.9957,0.8925,26.599,27.719222,7.22,90.781,5.872,278.0954,100.74,1.312829772626739,0.071,0
2019-07-10T11:33:38Z,2.145,27.1111,0.9833,0.9901,26.637,27.755707,7.2174,90.739,5.871,278.1872,99.566,1.3147740570342838,0.081,0
2019-07-10T11:33:38Z,2.172,27.112,0.9763,1.0556,26.639,27.756832,7.2149,90.703,5.871,278.2397,98.45,1.3148531720123062,0.088,0
2019-07-10T11:33:38Z,2.2,27.1077,0.9709,1.0616,26.618,27.732817,7.2135,90.681,5.872,278.2995,97.416,1.313877659141686,0.093,0
2019-07-10T11:33:38Z,2.226,27.099,0.9797,1.064,26.611,27.719111,7.2153,90.681,5.874,278.4809,96.704,1.3137509782581398,0.094,0
2019-07-10T11:33:38Z,2.248,27.0921,1.0135,1.085,26.625,27.717992,7.2193,90.686,5.875,278.5392,96.12,1.3146682970430763,0.093,0
2019-07-10T11:33:38Z,2.268,27.0907,1.0407,1.0855,26.644,27.719265,7.2235,90.681,5.875,278.4886,95.488,1.315695556143043,0.091,0
2019-07-10T11:33:38Z,2.29,27.092,1.0399,1.07,26.675,27.734471,7.227,90.671,5.875,278.5578,95.014,1.317273610323463,0.09,0
2019-07-10T11:33:38Z,2.314,27.0819,1.0292,1.0936,26.735,27.774928,7.2302,90.649,5.875,278.6866,94.734,1.3206752240316666,0.091,0
2019-07-10T11:33:38Z,2.337,27.048,1.0068,1.0759,26.81,27.827742,7.2307,90.578,5.875,278.8417,94.511,1.325517493852464,0.091,0
2019-07-10T11:33:38Z,2.361,27.0086,0.9861,0.9543,26.872,27.865442,7.2242,90.417,5.876,279.0567,94.307,1.3298414163825694,0.091,0
2019-07-10T11:33:38Z,2.386,26.9806,0.979,0.8684,26.938,27.913494,7.2107,90.186,5.876,279.3076,94.114,1.3340643397424166,0.09,0
2019-07-10T11:33:38Z,2.409,26.9442,0.9721,0.8574,27.063,28.028032,7.1942,89.935,5.877,279.4657,93.884,1.3416116677847756,0.089,0
2019-07-10T11:33:38Z,2.43,26.8915,0.9983,0.9189,27.217,28.171734,7.1749,89.645,5.877,279.5919,93.592,1.351150327284553,0.087,0
2019-07-10T11:33:38Z,2.451,26.8385,1.0535,1.0222,27.321,28.255166,7.1515,89.283,5.878,279.8013,93.287,1.3580997318075985,0.084,0
2019-07-10T11:33:38Z,2.473,26.7991,1.0848,1.0573,27.371,28.275425,7.1262,88.875,5.879,280.0186,93.077,1.3618429953107203,0.082,0
2019-07-10T11:33:38Z,2.494,26.778,1.0997,1.0815,27.419,28.289743,7.098,88.422,5.88,280.3265,92.974,1.3649645334202958,0.081,0
2019-07-10T11:33:38Z,2.513,26.7545,1.2325,1.1176,27.465,28.301338,7.068,87.944,5.878,280.6846,92.906,1.3680527940651652,0.082,0
2019-07-10T11:33:38Z,2.532,26.708,1.486,1.134,27.487,28.288669,7.0373,87.46,5.876,280.9068,92.751,1.3705426977608117,0.082,0
2019-07-10T11:33:38Z,2.552,26.6466,1.6239,1.1486,27.494,28.263402,7.0015,86.922,5.876,281.1198,92.286,1.3726761570128632,0.081,0
2019-07-10T11:33:38Z,2.576,26.5835,1.6257,1.1303,27.508,28.249562,6.9596,86.322,5.877,281.281,91.566,1.3752326263142864,0.08,0
2019-07-10T11:33:38Z,2.599,26.5168,1.5859,1.11,27.53,28.248184,6.9138,85.688,5.878,281.3072,90.964,1.3783219912742173,0.076,0
2019-07-10T11:33:38Z,2.618,26.4502,1.5155,1.0994,27.548,28.246712,6.8671,85.053,5.88,281.3512,90.425,1.3812050206832862,0.066,0
2019-07-10T11:33:38Z,2.636,26.3902,1.4763,1.1008,27.543,28.231727,6.8216,84.46,5.884,281.3817,89.737,1.3826849285972218,0.047,0
2019-07-10T11:33:38Z,2.653,26.3385,1.4682,1.1266,27.495,28.193876,6.7789,83.961,5.886,281.4188,89.336,1.3816460941247735,0.027,0
2019-07-10T11:33:38Z,2.661,26.2971,1.3735,1.1164,27.44,28.169751,6.7421,83.596,5.883,281.6275,89.801,1.379933774049482,0.014,0
2019-07-10T11:33:38Z,2.652,26.2574,1.1987,1.1084,27.43,28.193864,6.7203,83.421,5.878,281.9267,90.942,1.3805586295086394,0.013,0
2019-07-10T11:33:38Z,2.634,26.2286,1.1058,1.1287,27.454,28.231699,6.7218,83.477,5.873,282.1962,91.812,1.3826732323678506,0.023,0
2019-07-10T11:33:38Z,2.628,26.2447,1.1003,1.0996,27.479,28.246563,6.7421,83.698,5.869,282.563,91.772,1.3835316664803696,0.038,0
2019-07-10T11:33:38Z,2.646,26.3225,1.1148,1.0511,27.505,28.246671,6.7684,83.952,5.868,282.9195,91.042,1.3826425170286314,0.054,0
2019-07-10T11:33:38Z,2.681,26.4048,1.2803,1.0674,27.517,28.232956,6.7899,84.145,5.868,283.0655,90.342,1.380882898664682,0.068,0
2019-07-10T11:33:38Z,2.716,26.4265,1.5851,1.1002,27.507,28.207593,6.8046,84.285,5.87,283.124,90.252,1.3797227452118377,0.073,0
2019-07-10T11:33:38Z,2.739,26.401,1.7576,1.1193,27.496,28.193763,6.8163,84.422,5.873,283.1967,90.665,1.379880665830506,0.064,0
2019-07-10T11:33:38Z,2.75,26.3432,1.7789,1.1344,27.49,28.192628,6.826,84.558,5.877,283.256,91.342,1.3812430001168234,0.047,0
2019-07-10T11:33:38Z,2.754,26.2847,1.7984,1.1199,27.483,28.193873,6.8315,84.649,5.88,283.324,92.202,1.3825754221231426,0.03,0
2019-07-10T11:33:38Z,2.752,26.2593,1.8461,1.1069,27.492,28.208838,6.8268,84.605,5.881,283.5036,92.98,1.3837941629022128,0.02,0
2019-07-10T11:33:38Z,2.75,26.2561,1.8795,1.1088,27.53,28.246684,6.8079,84.37,5.881,283.7934,93.379,1.3859058171777558,0.022,0
2019-07-10T11:33:38Z,2.754,26.2693,1.8902,1.1099,27.565,28.270795,6.7859,84.065,5.88,283.9884,93.436,1.3873783936586077,0.034,0
2019-07-10T11:33:38Z,2.762,26.2909,1.9237,1.1202,27.565,28.246556000000002,6.775,83.863,5.878,284.1403,93.3,1.3867464992670315,0.051,0
2019-07-10T11:33:38Z,2.774,26.2999,1.9805,1.1347,27.552,28.207361,6.774,83.779,5.876,284.4253,92.645,1.3857934651163522,0.07,0
2019-07-10T11:33:38Z,2.799,26.3013,2.013,1.1215,27.542,28.177514,6.7777,83.771,5.876,284.6804,91.364,1.3852215990684105,0.087,0
2019-07-10T11:33:38Z,2.833,26.286,1.9957,1.0919,27.527,28.139442,6.788,83.835,5.877,284.9024,90.025,1.384871766387847,0.097,0
2019-07-10T11:33:38Z,2.863,26.2309,1.8762,1.0709,27.555,28.127675,6.804,83.919,5.878,285.2166,88.851,1.3879698343492546,0.1,0
2019-07-10T11:33:38Z,2.89,26.1749,1.6858,1.0645,27.638,28.162068,6.8173,83.946,5.879,285.5537,87.582,1.3940280471636741,0.097,0
2019-07-10T11:33:38Z,2.915,26.1476,1.5923,1.0806,27.682,28.174533,6.8186,83.873,5.879,285.8815,86.357,1.3971749571481633,0.089,0
2019-07-10T11:33:38Z,2.936,26.1236,1.596,1.1021,27.67,28.151434,6.8074,83.706,5.88,286.0823,85.483,1.3972440927357328,0.082,0
2019-07-10T11:33:38Z,2.951,26.0426,1.5912,1.1273,27.667,28.13655,6.7915,83.476,5.88,286.1745,84.726,1.399479561349296,0.079,0
2019-07-10T11:33:38Z,2.965,25.9245,1.5697,1.1549,27.682,28.121451,6.7755,83.199,5.88,286.3941,83.691,1.4037873321061962,0.076,0
2019-07-10T11:33:38Z,2.984,25.8641,1.5692,1.1417,27.692,28.095722,6.7576,82.879,5.88,286.6729,82.428,1.4061224332825832,0.073,0
2019-07-10T11:33:38Z,3.01,25.8666,1.5861,1.0984,27.708,28.079185,6.7364,82.532,5.881,286.8778,81.312,1.4069046870856474,0.072,0
2019-07-10T11:33:38Z,3.032,25.8585,1.5921,1.0911,27.708,28.048348,6.7168,82.206,5.882,287.0647,80.504,1.407146175216977,0.073,0
2019-07-10T11:33:38Z,3.046,25.7918,1.6416,1.0857,27.675,27.976606,6.7005,81.903,5.883,287.2121,79.747,1.4073693938976117,0.074,0
2019-07-10T11:33:38Z,3.059,25.7162,1.7506,1.0662,27.66,27.909594,6.6818,81.538,5.884,287.2836,78.818,1.408826325673997,0.074,0
2019-07-10T11:33:38Z,3.077,25.6647,1.8176,1.0844,27.686,27.872485,6.6551,81.041,5.884,287.3268,77.75,1.4117695361703142,0.071,0
2019-07-10T11:33:38Z,3.099,25.6106,1.827,1.109,27.719,27.845051,6.6161,80.405,5.883,287.4762,76.633,1.4151742931706355,0.07,0
2019-07-10T11:33:38Z,3.122,25.5482,1.8214,1.1344,27.746,27.831576,6.5652,79.677,5.883,287.7127,75.61,1.4185138103216068,0.07,0
2019-07-10T11:33:38Z,3.141,25.4581,1.81,1.1616,27.775,27.836377,6.5087,78.93,5.883,287.9492,74.885,1.4228108300976745,0.071,0
2019-07-10T11:33:38Z,3.154,25.3308,1.8115,1.1429,27.795,27.839624,6.4552,78.237,5.883,288.2709,74.369,1.4277711056466755,0.072,0
2019-07-10T11:33:38Z,3.166,25.2057,1.83,1.1057,27.774,27.807366,6.4096,77.653,5.883,288.5051,73.676,1.4304591719489375,0.074,0
2019-07-10T11:33:38Z,3.185,25.1341,1.8868,1.0726,27.737,27.763557,6.3738,77.202,5.881,288.6306,72.789,1.4306426245147903,0.077,0
2019-07-10T11:33:38Z,3.21,25.1046,1.969,1.0366,27.74,27.75403,6.3538,76.928,5.88,288.8416,71.944,1.43171164578478,0.082,0
2019-07-10T11:33:38Z,3.235,25.0724,2.009,1.0309,27.699,27.692157,6.3488,76.814,5.881,289.0777,71.215,1.4304666718090475,0.086,0
2019-07-10T11:33:38Z,3.259,25.0464,2.0237,1.0693,27.564,27.522979,6.3528,76.774,5.882,289.3346,70.604,1.4239044542920367,0.087,0
2019-07-10T11:33:38Z,3.281,25.0482,2.121,1.1408,27.467,27.358005,6.3649,76.746,5.883,289.6236,70.064,1.4185618626761187,0.085,0
2019-07-10T11:33:38Z,3.301,25.0249,2.2832,1.2069,27.487,27.283459,6.3804,76.687,5.883,289.9053,69.545,1.4203624906297398,0.081,0
2019-07-10T11:33:38Z,3.32,24.983,2.3638,1.2462,27.552,27.255932,6.3906,76.573,5.883,290.1589,69.003,1.4251901066496524,0.078,0
2019-07-10T11:33:38Z,3.34,24.9472,2.3675,1.2882,27.582,27.215362,6.3946,76.441,5.879,290.3672,68.383,1.4279267056986924,0.073,0
2019-07-10T11:33:38Z,3.359,24.8198,2.31,1.3215,27.593,27.173495,6.3946,76.306,5.877,290.6167,67.657,1.4324522192077696,0.068,0
2019-07-10T11:33:38Z,3.377,24.617,2.1886,1.321,27.595,27.130306,6.3888,76.12,5.879,290.939,66.91,1.4388476789315674,0.065,0
2019-07-10T11:33:38Z,3.393,24.4381,2.1221,1.3147,27.58,27.07376,6.3762,75.861,5.883,291.2527,66.256,1.4436031566659975,0.067,0
2019-07-10T11:33:38Z,3.405,24.3175,2.1218,1.3112,27.546,26.997268,6.3612,75.571,5.887,291.5712,65.653,1.445502976319346,0.072,0
2019-07-10T11:33:38Z,3.416,24.2328,2.1239,1.3102,27.499,26.903251,6.3468,75.279,5.891,291.7774,64.871,1.4455586018205113,0.079,0
2019-07-10T11:33:38Z,3.436,24.15,2.1139,1.3367,27.473,26.825124,6.3298,74.945,5.895,291.8532,63.869,1.4467203529183914,0.087,0
2019-07-10T11:33:38Z,3.466,24.076,2.0879,1.3361,27.453,26.75043,6.3183,74.665,5.898,291.9716,62.88,1.447941000202099,0.094,0
2019-07-10T11:33:38Z,3.498,24.0011,2.0685,1.3031,27.398,26.63446,6.3254,74.59,5.899,292.0896,62.015,1.4472414699434297,0.099,0
2019-07-10T11:33:38Z,3.525,23.9132,2.0701,1.3306,27.332,26.501355,6.344,74.63,5.9,292.248,61.289,1.446335535690894,0.1,0
2019-07-10T11:33:38Z,3.549,23.8184,2.0387,1.3737,27.316,26.40979,6.363,74.658,5.901,292.5105,60.708,1.448441498661884,0.096,0
2019-07-10T11:33:38Z,3.571,23.7178,1.9745,1.3659,27.336,26.351963,6.3743,74.593,5.902,292.855,60.159,1.452758066517857,0.091,0
2019-07-10T11:33:38Z,3.593,23.6056,1.9531,1.3678,27.362,26.309587,6.3707,74.377,5.903,293.0572,59.586,1.4578002397008514,0.086,0
2019-07-10T11:33:38Z,3.615,23.4785,1.9625,1.363,27.386,26.277975,6.356,74.065,5.904,293.0621,59.056,1.4632315887189264,0.083,0
2019-07-10T11:33:38Z,3.635,23.3357,1.9491,1.3743,27.378,26.223416,6.3355,73.706,5.904,293.1726,58.536,1.4673879865325792,0.081,0
2019-07-10T11:33:38Z,3.655,23.1881,1.9117,1.4715,27.355,26.157375,6.3102,73.299,5.903,293.3609,57.946,1.4708708596598428,0.079,0
2019-07-10T11:33:38Z,3.675,23.0611,1.8833,1.555,27.358,26.113823,6.281,72.843,5.903,293.5315,57.305,1.475179213432088,0.077,0
2019-07-10T11:33:38Z,3.695,22.9649,1.8739,1.5648,27.373,26.077404,6.2507,72.365,5.902,293.6861,56.679,1.479182507699144,0.077,0
2019-07-10T11:33:38Z,3.714,22.8855,1.8504,1.4918,27.38,26.03416,6.2241,71.931,5.901,293.8545,56.119,1.48219053600296,0.077,0
2019-07-10T11:33:38Z,3.732,22.8062,1.799,1.3606,27.351,25.971522,6.2024,71.591,5.901,294.0183,55.554,1.4831435328774363,0.078,0
2019-07-10T11:33:38Z,3.751,22.7239,1.7643,1.2884,27.294,25.890962,6.1864,71.342,5.902,294.1178,54.948,1.4825918771540132,0.079,0
2019-07-10T11:33:38Z,3.773,22.6339,1.7602,1.3075,27.273,25.821351,6.1818,71.163,5.902,294.2836,54.408,1.4843597310317367,0.079,0
2019-07-10T11:33:38Z,3.795,22.5235,1.7402,1.33,27.292,25.764176,6.1839,71,5.902,294.5604,53.934,1.4891138278305516,0.079,0
2019-07-10T11:33:38Z,3.815,22.4574,1.7054,1.2972,27.307,25.707056,6.18,70.777,5.902,294.7969,53.483,1.4921791701522256,0.078,0
2019-07-10T11:33:38Z,3.835,22.4487,1.6942,1.239,27.302,25.638131,6.1685,70.487,5.901,294.9929,53.096,1.4921805276002946,0.077,0
2019-07-10T11:33:38Z,3.854,22.357,1.6997,1.2164,27.298,25.565109,6.1532,70.14,5.901,295.1228,52.779,1.4950127150131474,0.075,0
2019-07-10T11:33:38Z,3.872,22.1848,1.7031,1.2529,27.327,25.521877,6.1351,69.76,5.903,295.0778,52.483,1.5024771586499994,0.075,0
